"scale","quad_id","sa_entropy","boot_sd","boot_cv","boot_se","env_elev","crown_equivalent_individuals","present_species_count","composition_cluster","composition_type","brightness_n_pixels","mean_pixel_brightness","median_pixel_brightness","sd_pixel_brightness","blue_brightness_n_pixels","mean_blue_pixel_brightness","green_brightness_n_pixels","mean_green_pixel_brightness","red_brightness_n_pixels","mean_red_pixel_brightness","nir_brightness_n_pixels","mean_nir_pixel_brightness"
"10m","603_b",2.80584277550155,0.00932940465832943,0.00332499195599504,0.00111507713556929,210.153918981089,0.14986631290409,1,"10m_C3","QUAL+ACSA3C+CACA38",7583,0.0558338633501544,0.055566243827343,0.0143973618773087,7583,0.0194059326325854,7583,0.0446634635612463,7583,0.108099374944901,7583,0.464160557333353
"10m","603_c",2.7629466422789,0.0802991961958539,0.0290628834328927,0.00959758965998401,207.76030602831,0.795520990526968,2,"10m_C3","QUAL+ACSA3C+CACA38",7236,0.0542291108701088,0.0550567768514156,0.0116078555577425,7236,0.0200919864084913,7236,0.0438748674516593,7236,0.104251661646148,7236,0.448536492577857
"10m","603_d",2.81270681057184,0.0811975906304026,0.0288681316962057,0.00970496833304795,207.299628070768,0.926419940028548,2,"10m_C3","QUAL+ACSA3C+CACA38",7968,0.0507160609176132,0.0509227812290192,0.0101057074836012,7968,0.0193777966360934,7968,0.0413000685425261,7968,0.0973355401239566,7968,0.416374148960809
"10m","604_a",2.81588918094559,0.0094032513122249,0.00333935418192389,0.00112390349891324,207.832400277305,0.182836320367793,2,"10m_C3","QUAL+ACSA3C+CACA38",6188,0.0515643955667701,0.0520811397582293,0.0105293656343383,6188,0.0196763468028641,6188,0.0419153097413518,6188,0.0977065560069527,6188,0.410211686070794
"10m","604_b",2.76831793893303,0.115492832784044,0.0417194973018733,0.0138040337916563,208.134384150604,1.03938839922599,3,"10m_C2","FAGR+LIST2+LITU",4961,0.0515040179740467,0.0518129430711269,0.0110193196829609,4961,0.0169212401600993,4961,0.0411466765379064,4961,0.102494320040692,4961,0.444932479009474
"10m","604_c",2.8160945697553,0.240318704135038,0.0853375830187122,0.0287235790540365,208.632369847505,0.0445349470270664,1,"10m_C2","FAGR+LIST2+LITU",8006,0.0711327517396311,0.0708020515739918,0.0199667039578252,8006,0.0207384955262116,8006,0.0554736940857205,8006,0.128082388158328,8006,0.514736088131674
"10m","604_d",2.78601287667479,0.00716126012022624,0.00257043324536729,0.000855934297457986,207.950321767122,0.124083313618697,1,"10m_C5","LITU+LIST2+ACNE2",6139,0.0604645495599864,0.0579544194042683,0.0189214062561364,6139,0.0183127631186837,6139,0.0481772359778828,6139,0.110666017071438,6139,0.450543650617733
"10m","605_a",2.79438289236193,0.263348769301219,0.0942421920850745,0.031476198330182,208.88094767342,1.75363413025911,2,"10m_C5","LITU+LIST2+ACNE2",7949,0.0651956892707431,0.0664242208003998,0.0156947059600726,7949,0.0209382869786989,7949,0.0525607454271299,7949,0.121875116597001,7949,0.506606890528097
"10m","605_b",2.93921289851148,0.00826537419407668,0.00281210462782827,0.000987901170361466,209.421009408074,1.69544249102742,5,"10m_C2","FAGR+LIST2+LITU",9137,0.0652273317787352,0.0632800161838531,0.016654587428727,9137,0.0231720548204868,9137,0.0530902308311249,9137,0.110014288356222,9137,0.424329096339158
"10m","605_c",2.82974436628882,0.00923367387620422,0.00326307704194287,0.00110363511861029,210.610941119918,2.25039190626174,5,"10m_C5","LITU+LIST2+ACNE2",9095,0.0682672824540625,0.0657975450158119,0.0205897463993232,9095,0.0230828710674803,9095,0.0558400362371116,9095,0.116217259269769,9095,0.461626113602032
"10m","605_d",2.81300870518273,0.177975156821328,0.0632686121779232,0.0212720999183626,209.775061121237,3.33823363778439,3,"10m_C5","LITU+LIST2+ACNE2",8035,0.068216426556034,0.0667617544531822,0.022729462282655,8035,0.0238322121732095,8035,0.0568174875250865,8035,0.11380912679962,8035,0.455232483537989
"10m","606_a",2.78111309816611,0.00791963965409388,0.00284765105716706,0.000946577989019215,210.932297059855,2.10732855685496,4,"10m_C5","LITU+LIST2+ACNE2",8042,0.0710539399479228,0.070525761693716,0.0216372554369887,8042,0.0216772132600899,8042,0.0578858080470874,8042,0.119821846578746,8042,0.473988771908146
"10m","606_b",2.88960344502091,0.0101169347156488,0.00350114986645705,0.00120920498109118,212.171120140008,2.74270040274052,5,"10m_C5","LITU+LIST2+ACNE2",8317,0.0731238829395484,0.0737911537289619,0.0211424451606483,8317,0.0240919182329549,8317,0.0598151492903602,8317,0.120522085845431,8317,0.460078693103832
"10m","606_c",2.88913721837001,0.00925356301818892,0.00320288110905635,0.00110601232576181,213.595646071703,1.75281753682821,3,"10m_C5","LITU+LIST2+ACNE2",9038,0.0853876279939884,0.085120864212513,0.0256384742471761,9038,0.0332896231600507,9038,0.0720496374374641,9038,0.134813161995462,9038,0.495918717509229
"10m","606_d",2.85225671919654,0.00941558635077457,0.0033011005942785,0.00112537781801042,212.350583941989,2.97596717089397,5,"10m_C2","FAGR+LIST2+LITU",7529,0.0667236971846158,0.0653114169836044,0.0212054475147196,7529,0.0260069884723756,7529,0.0556195162817382,7529,0.118391030958414,7529,0.46921629558693
"10m","607_a",3.03688589540618,0.00890516494727717,0.00293233438923332,0.00106437079158275,213.471623147287,2.92463986002024,5,"10m_C2","FAGR+LIST2+LITU",7664,0.0570364786338232,0.0540199801325798,0.0176972328802948,7664,0.0207030679836019,7664,0.0469437872453435,7664,0.104001379108792,7664,0.426560270270432
"10m","607_b",2.89543600732459,0.0079487323657079,0.00274526266358503,0.000950055233143634,214.718030856003,1.97085662298148,3,"10m_C2","FAGR+LIST2+LITU",7224,0.0728161603953392,0.0696185790002346,0.026537929202695,7224,0.0266196525638884,7224,0.0603085683215674,7224,0.123433220579106,7224,0.481763255418292
"10m","607_c",2.87766550219271,0.00885959941059452,0.00307874539408549,0.00105892466827847,215.649576758852,1.44194575574121,4,"10m_C2","FAGR+LIST2+LITU",6327,0.0547453504719896,0.0548162199556828,0.0131606555576611,6327,0.0165886251506139,6327,0.0437977177594529,6327,0.1118216406226,6327,0.506762581099704
"10m","607_d",2.99323257502192,0.00845777282094709,0.00282563169047602,0.00101089720468468,214.219773512778,5.20866482203602,6,"10m_C2","FAGR+LIST2+LITU",6805,0.0497831407269295,0.0481974706053734,0.0126385728629521,6805,0.0173973721173094,6805,0.0410889811878644,6805,0.0914869085787073,6805,0.39866447151809
"10m","608_a",2.84135107155521,0.00935632932754314,0.00329291562074446,0.0011182952490634,215.180674219335,2.9463168219843,4,"10m_C2","FAGR+LIST2+LITU",6475,0.051995080473858,0.0501946061849594,0.014557258373775,6475,0.0174598686034695,6475,0.0426415922886847,6475,0.0985860949930054,6475,0.440024956632057
"10m","608_b",2.78244748210752,0.231657969625742,0.0832569064161729,0.0276884232877005,216.600968449553,4.20320076192057,3,"10m_C2","FAGR+LIST2+LITU",6607,0.0595881981898927,0.0592295825481415,0.0167085400618769,6607,0.0174463142794159,6607,0.0478286106559402,6607,0.113311331972934,6607,0.50389407128258
"10m","608_c",2.82022723925633,0.231369995317926,0.0820394867822552,0.027654003774555,217.031979364639,1.84555344739646,3,"10m_C5","LITU+LIST2+ACNE2",7798,0.0610631634343906,0.0601546671241522,0.0178379077362811,7798,0.0183846745003871,7798,0.0492097790285965,7798,0.111488764839497,7798,0.484108512667253
"10m","608_d",2.78229646430122,0.0837755358591197,0.0301102118102861,0.0100130917221139,214.820473790316,2.67081541550197,3,"10m_C2","FAGR+LIST2+LITU",6672,0.0550696442684838,0.0540590528398752,0.0147522374511056,6672,0.0164239298174196,6672,0.0442807193876299,6672,0.105353015797157,6672,0.47545846179619
"10m","609_a",2.82636285632017,0.00861688864660079,0.00304875526768692,0.0010299151833866,214.536588814436,1.7127840284754,3,"10m_C2","FAGR+LIST2+LITU",6035,0.0561211462548526,0.0559198260307312,0.01485365844851,6035,0.0172244217515631,6035,0.0450782051651873,6035,0.105779937323785,6035,0.469352834030677
"10m","609_b",2.7699951095166,0.080705578711518,0.029135639421978,0.00964616166088951,216.783808263804,4.22964501733561,3,"10m_C5","LITU+LIST2+ACNE2",6043,0.0541742839373497,0.0535880625247955,0.0139047205557062,6043,0.0158579828794824,6043,0.0434812487294963,6043,0.104827659230506,6043,0.470870018715414
"10m","609_c",2.79219194760231,0.139453858169498,0.0499442233150371,0.0166679240966245,216.61252964568,1.67326172970132,3,"10m_C2","FAGR+LIST2+LITU",7418,0.0602106863008066,0.0604695118963718,0.0164524605198412,7418,0.019899780573173,7418,0.0487859097207052,7418,0.111837876129641,7418,0.481816959139045
"10m","609_d",2.79471572152203,0.116757927235829,0.0417781051348727,0.0139552414998846,214.759578200204,0.144917996532229,2,"10m_C2","FAGR+LIST2+LITU",7855,0.0618103729934449,0.0636861100792885,0.0145597666328827,7855,0.0200748951836303,7855,0.0494707249867091,7855,0.124766893625577,7855,0.550054666677719
"10m","610_a",2.72636220710596,0.159250207313648,0.0584112437073035,0.0190340403823705,214.782539732498,0.254759502849545,2,"10m_C5","LITU+LIST2+ACNE2",8328,0.0599920085978432,0.0608844291418791,0.014124100583071,8328,0.0199208684615804,8328,0.0481665117535012,8328,0.118685863164471,8328,0.530087053354393
"10m","610_b",2.74548684007859,0.206864884049825,0.0753472502690647,0.0247250827682993,217.307816743297,1.66607482775961,3,"10m_C3","QUAL+ACSA3C+CACA38",8629,0.0655728255996824,0.0683119595050812,0.0146787908895043,8629,0.0231767416453454,8629,0.0528787016129306,8629,0.123874954490439,8629,0.541299052917055
"10m","610_c",2.87578711513585,0.0074849451869872,0.0026027466176451,0.000894622062678687,218.368704731851,1.19955385201105,3,"10m_C3","QUAL+ACSA3C+CACA38",7742,0.0557122757353776,0.0519759021699429,0.0182081515754659,7742,0.0247498261260246,7742,0.0470116516874511,7742,0.100163863356031,7742,0.418529746715866
"10m","610_d",2.80280474277529,0.193807486573817,0.0691476946702725,0.0231644252656217,215.674398377419,1.94284670652691,4,"10m_C4","FRAMCO+AEFL+QUMU",7763,0.0591271512131669,0.0582761913537979,0.016948150226254,7763,0.0189420652988099,7763,0.0475133888765647,7763,0.105694253380898,7763,0.451204209872954
"10m","611_a",2.67056591871733,0.140626190957816,0.0526578243106461,0.0168080446654503,217.632197239514,2.91165218587251,6,"10m_C4","FRAMCO+AEFL+QUMU",7946,0.05625864405681,0.056815892457962,0.0125915445868925,7946,0.0176348945345934,7946,0.0450656214308147,7946,0.108748718558184,7946,0.482985927453389
"10m","611_b",2.7765872405218,0.0103392467085166,0.00372372477897492,0.00123577634649855,218.800505981646,1.10870512550234,4,"10m_C1","QUAL+FRAMCO+QURU",7932,0.0570039189025192,0.0576528813689947,0.0131088333155964,7932,0.0205432515121638,7932,0.0464685318081958,7932,0.109582255304202,7932,0.485780073973006
"10m","611_c",2.78983202087605,0.0116160785702868,0.00416371970905945,0.00138838694354829,221.313280510282,1.08870559906387,3,"10m_C1","QUAL+FRAMCO+QURU",8162,0.0571437212422899,0.0579472351819277,0.0135498121005727,8162,0.0186487870920505,8162,0.0459632163557609,8162,0.108331552345818,8162,0.472430096329084
"10m","611_d",2.7995716979068,0.00933961786501561,0.00333608811376351,0.00111629784725173,220.462217194786,2.30350928644074,5,"10m_C1","QUAL+FRAMCO+QURU",7884,0.0565837950456107,0.0569032113999128,0.0132086363247448,7884,0.017274557281034,7884,0.045170955237614,7884,0.107970939728376,7884,0.470812146461014
"10m","612_a",2.85627371439683,0.00984107716930753,0.00344542510744133,0.00117623369794239,222.409004729655,1.91513755020853,5,"10m_C6","CACA38+FRAMCO+ACSA3C",7383,0.0577048849628298,0.0566814877092838,0.0153654840972546,7383,0.0191976886966149,7383,0.0463249360478926,7383,0.117496544887968,7383,0.514116765682654
"10m","612_b",2.92920576659317,0.0109575129557569,0.00374077952485429,0.00130967329718729,223.699634693833,1.17137805700774,2,"10m_C6","CACA38+FRAMCO+ACSA3C",7850,0.0590261712466266,0.0598639734089375,0.0138475956542461,7850,0.0195577730437225,7850,0.0476116428327059,7850,0.115023016200569,7850,0.492704447807609
"10m","612_c",2.90143989295396,0.0814505874756407,0.028072471076668,0.00973520723979794,226.021757297967,0.888211410099471,3,"10m_C6","CACA38+FRAMCO+ACSA3C",6950,0.0519577312858092,0.0521718543022871,0.0111985350286406,6950,0.0189729614593729,6950,0.0423017094388053,6950,0.1076600138872,6950,0.479075663340027
"10m","612_d",2.98300429779999,0.00993742705004071,0.00333134855265536,0.00118774971133821,224.477973644708,0.90627815321989,5,"10m_C4","FRAMCO+AEFL+QUMU",6820,0.0566247611036224,0.0561334993690252,0.0141879823523245,6820,0.0199096041681996,6820,0.0461511061864717,6820,0.10858549234911,6820,0.461852819722626
"10m","613_a",2.87476566952265,0.00983949070376454,0.00342271052144517,0.00117604407904192,226.073524945627,1.15028084964812,5,"10m_C4","FRAMCO+AEFL+QUMU",7732,0.0578305631732897,0.0568706132471561,0.0154976259677212,7732,0.021609276186243,7732,0.0474158297273444,7732,0.108400679651227,7732,0.455958525707538
"10m","613_b",3.18938018522376,0.160449376559385,0.0503073848965198,0.0191773685213644,227.372071995461,1.38720349962892,4,"10m_C1","QUAL+FRAMCO+QURU",5122,0.0531162206797756,0.0522953793406487,0.0134159411738724,5122,0.0220993019755119,5122,0.0438342091284466,5122,0.105373057001745,5122,0.445494118471198
"10m","613_c",3.02638264554646,0.34416406786811,0.113721266666187,0.0411354740220869,228.583386406712,0.954210300671262,2,"10m_C1","QUAL+FRAMCO+QURU",8099,0.049416348757619,0.0499807968735695,0.00831878045197309,8099,0.0204968033104833,8099,0.0410309791823641,8099,0.107180027785504,8099,0.513074400327481
"10m","613_d",2.82632893420193,0.219044210333895,0.0775013154637454,0.0261807906900132,227.297327868158,1.86674958465957,5,"10m_C1","QUAL+FRAMCO+QURU",6865,0.0465078932829391,0.04520433396101,0.0100872167130634,6865,0.0177893459742414,6865,0.0384298871738476,6865,0.0955191133654884,6865,0.435088366778919
"10m","614_a",2.82764202698412,0.00829703551889259,0.00293425951365632,0.000991685422484406,228.11483572078,1.47967672819822,3,"10m_C1","QUAL+FRAMCO+QURU",7102,0.0483647480494781,0.0474982857704163,0.0104909697005488,7102,0.0159590472820216,7102,0.0395063408925093,7102,0.0939726874682938,7102,0.42249331182074
"10m","614_b",2.73773416621771,0.176371804292627,0.0644225456470418,0.0210804626370474,229.476260476098,1.68111204482702,2,"10m_C1","QUAL+FRAMCO+QURU",8004,0.0562738160691645,0.0554444454610348,0.0129541379775764,8004,0.0219060633586437,8004,0.0463410356477836,8004,0.114407673047274,8004,0.523196472699127
"10m","614_c",2.82500723359672,0.0094024939153249,0.00332830790785407,0.00112381297266889,230.784257407952,1.88692424277691,2,"10m_C1","QUAL+FRAMCO+QURU",8336,0.0569868898642609,0.0553686339408159,0.0145449715191158,8336,0.0212057704585525,8336,0.0465212911437243,8336,0.112875708341514,8336,0.492110074833321
"10m","614_d",2.86144718856555,0.00873609804758013,0.00305303487077794,0.00104416343204181,228.785608689943,1.14057631306027,3,"10m_C1","QUAL+FRAMCO+QURU",7314,0.0453871295308363,0.0449989605695009,0.00860853788600692,7314,0.0150602167989701,7314,0.0371673529464386,7314,0.086444054933484,7314,0.390148195997044
"10m","615_a",2.76246753417266,0.139698858825808,0.0505703169712171,0.0166972072759972,229.500399457964,2.93452319985751,5,"10m_C3","QUAL+ACSA3C+CACA38",8202,0.0536981473018962,0.052864545956254,0.0113893125571892,8202,0.0219293313724995,8202,0.0445486009828833,8202,0.105664992552824,8202,0.474996197548938
"10m","615_b",2.86712214245057,0.00811735239945624,0.00283118471978254,0.000970209181987929,232.803942270693,1.53320104839862,4,"10m_C1","QUAL+FRAMCO+QURU",7902,0.0514512198244796,0.0517466943711042,0.0100201845051463,7902,0.0223386621375024,7902,0.0434263236488335,7902,0.102435824731827,7902,0.461457749178218
"10m","615_c",2.73725488399971,0.113190764555929,0.0413519271506545,0.013528884010968,234.840409262885,0.84583770150378,5,"10m_C3","QUAL+ACSA3C+CACA38",8789,0.0572298554094721,0.0583647638559341,0.0101954735584613,8789,0.0232008491732655,8789,0.0475835148243507,8789,0.114934078522509,8789,0.512812219022592
"10m","615_d",2.79985829971481,0.0116797569437256,0.00417155287641352,0.00139599796492129,230.47887278311,3.08670221189518,6,"10m_C3","QUAL+ACSA3C+CACA38",8186,0.0581132387517135,0.0583622213453054,0.0131273400510333,8186,0.0206392444944513,8186,0.0469273064119055,8186,0.107861836847997,8186,0.46331245163294
"10m","616_a",2.72016503287724,0.00949938237523952,0.00349220810517941,0.00113539335858932,232.283472973783,2.46453319399077,5,"10m_C4","FRAMCO+AEFL+QUMU",9193,0.0593595960682298,0.0594851635396481,0.0122871537656932,9193,0.0214939080647568,9193,0.0486392339917682,9193,0.116432594883273,9193,0.514680723475302
"10m","616_b",2.7706773512023,0.0096947407005822,0.00349905076329992,0.00115874314454144,236.259044634366,1.01771571133744,4,"10m_C6","CACA38+FRAMCO+ACSA3C",9442,0.0609555832384357,0.0616293903440237,0.0108438835617699,9442,0.0234881034190511,9442,0.0504607880988349,9442,0.121942742061516,9442,0.525197491075444
"10m","616_c",2.88792549397384,0.0101860387575406,0.00352711272461689,0.00121746449388015,237.745002563902,1.23026774286984,2,"10m_C4","FRAMCO+AEFL+QUMU",7523,0.0583150598245163,0.059238612651825,0.0137616368433648,7523,0.0212230901418309,7523,0.0472344855348486,7523,0.116374297868978,7523,0.511591989296271
"10m","616_d",2.89148454465491,0.0123669826880022,0.00427703572231204,0.00147813715198434,234.232089547692,0.726324206572133,3,"10m_C4","FRAMCO+AEFL+QUMU",9161,0.0725667505422273,0.0733571574091911,0.0163426447362414,9161,0.0248434058957197,9161,0.0585517828110112,9161,0.134184932090397,9161,0.546912506132205
"10m","617_a",2.76293141201027,0.0108957202506532,0.00394353627574332,0.00130228765628848,236.097940701346,2.04276564395617,6,"10m_C6","CACA38+FRAMCO+ACSA3C",7211,0.0558998217616882,0.051821656525135,0.0178007975297785,7211,0.0192515370123534,7211,0.0447353128421534,7211,0.116134405288415,7211,0.519810931735984
"10m","617_b",2.77612331700396,0.00880233720295576,0.00317072989843096,0.00105208052539812,238.849626104141,1.31961578677074,6,"10m_C6","CACA38+FRAMCO+ACSA3C",7449,0.054837745652733,0.0531515441834927,0.0150821585183303,7449,0.018116445535228,7449,0.0438398843843122,7449,0.110537164106192,7449,0.50644664673433
"10m","617_c",2.86066370302135,0.288937144330246,0.101003534258529,0.0345345941202891,239.785443326615,4.26556499194611,5,"10m_C6","CACA38+FRAMCO+ACSA3C",7599,0.0524138779686927,0.0521925874054432,0.0116928472725093,7599,0.0176749756235957,7599,0.042079292463923,7599,0.109061966090246,7599,0.509011419672161
"10m","617_d",2.81754741389006,0.00967158441066642,0.0034326252552085,0.0011559754385221,237.3884307858,0.462551404972869,3,"10m_C6","CACA38+FRAMCO+ACSA3C",7984,0.053241767108446,0.0526830162853003,0.0127718634995934,7984,0.0189399733073002,7984,0.0432807545345629,7984,0.108161804166284,7984,0.494215931684033
"10m","618_a",2.79465315153419,0.0837276592397343,0.0299599466194115,0.0100073693715932,238.723846497972,1.01177948311511,4,"10m_C6","CACA38+FRAMCO+ACSA3C",7646,0.0511962232242548,0.0496744159609079,0.0131742512384714,7646,0.017329350479061,7646,0.0413729907040882,7646,0.102241102376207,7646,0.466483744776182
